frameIndex,thumb_angle,thumb_angle_interval,thumb_v,index_angle,index_angle_interval,index_v,middle_angle,middle_interval,middle_v,ring_angle,ring_interval,ring_v,pinky_angle,pinky_interval,pinky_v,palm_angle,palm_interval,palm_v,date_now
frameIndex,thumb_angle,thumb_angle_interval,thumb_v,index_angle,index_angle_interval,index_v,middle_angle,middle_interval,middle_v,ring_angle,ring_interval,ring_v,pinky_angle,pinky_interval,pinky_v,palm_angle,palm_interval,palm_v
frameIndex,thumb_angle,thumb_angle_interval,thumb_v,index_angle,index_angle_interval,index_v,middle_angle,middle_interval,middle_v,ring_angle,ring_interval,ring_v,pinky_angle,pinky_interval,pinky_v,palm_angle,palm_interval,palm_v,date_now
670,154,6,70.2065918998018,154,6,48.4001994900765,154,6,105.60591469342,158,6,75.4153186732922,154,6,66.1274935906856,162,6,55.0087601088896,2022/12/9 16:52:57
671,119,4,69.0911418462976,119,4,41.4498732672926,119,4,90.1936828504171,39,2,65.3537908000671,102,4,65.0389881462716,156,6,57.1327801424309,2022/12/9 16:52:57
672,171,6,137.142928208605,171,6,168.024869256301,171,6,101.744013566119,134,5,96.6999492129073,148,5,29.1297771221664,168,6,36.9433911344343,2022/12/9 16:52:57
673,153,6,75.7697550531113,153,6,94.0600846165745,153,6,71.2750368255767,122,5,63.0419288707485,157,6,62.3272197780181,170,6,52.087706564172,2022/12/9 16:52:57
674,160,6,29.2110773107514,160,6,86.8412413171392,160,6,89.8178979839376,163,6,58.3749395837084,170,6,63.7101039290007,172,6,57.817165503416,2022/12/9 16:52:57
675,174,6,36.8323337486517,174,6,82.8761090665514,174,6,83.5546588717056,178,6,57.1241151489674,161,6,66.4532994310419,173,6,66.5867146087489,2022/12/9 16:52:57
676,173,6,34.9575077929947,173,6,70.3588527155871,173,6,75.1134667050146,150,6,45.278997852932,161,6,58.4524590664701,174,6,60.12283760673,2022/12/9 16:52:57
677,171,6,40.3290816781129,171,6,67.3161080709779,171,6,74.3630648299835,158,6,40.3621085441907,168,6,54.3022280356291,172,6,56.0237967916121,2022/12/9 16:52:57
678,176,6,54.3102171556138,176,6,66.6320402178422,176,6,79.1348043091393,158,6,51.4905554873345,166,6,63.5655161823054,174,6,54.7915606148385,2022/12/9 16:52:57
679,171,6,82.9611509482268,171,6,66.7476944970922,171,6,77.0084452923837,158,6,47.8149784468868,170,6,61.0981352412693,170,6,61.2616598750778,2022/12/9 16:52:57
680,177,6,88.0948811121442,177,6,84.2280711504245,177,6,90.950544345127,177,6,68.6637020675755,177,6,73.0630118752925,174,6,60.6462023649168,2022/12/9 16:52:57
681,174,6,96.0653770453825,174,6,99.7362471481974,174,6,101.316512106011,163,6,84.7982313349989,163,6,82.1113352389866,176,6,65.3167839795686,2022/12/9 16:52:57
682,175,6,91.097668024343,175,6,85.1597884899413,175,6,77.5885166016877,165,6,60.1172240241363,166,6,60.7059838603022,171,6,59.8278455229182,2022/12/9 16:52:57
683,165,6,81.3005683336459,165,6,93.3104015177169,165,6,84.0119063873432,163,6,65.8668246940066,158,6,60.4373181269791,173,6,53.4282294865218,2022/12/9 16:52:57
684,159,6,75.9841266113374,159,6,107.134392886981,159,6,84.5495686257827,174,6,65.1091833870193,168,6,52.6825018412262,178,6,50.8012681001875,2022/12/9 16:52:57
685,175,6,67.8625397005883,175,6,126.897529401261,175,6,95.3231206840688,134,5,74.6559141106357,125,5,55.0986099499475,174,6,45.7763845128467,2022/12/9 16:52:57
686,145,5,36.6603883664923,145,5,78.9559336282363,145,5,49.2154784455245,144,5,42.6101099561831,157,6,41.1156140597423,167,6,37.7177289651558,2022/12/9 16:52:57
687,162,6,27.3231812106808,162,6,54.4333423329165,162,6,37.3595787624504,150,6,44.1230293517032,143,5,45.8226358492206,171,6,33.819844057295,2022/12/9 16:52:57
688,167,6,25.9351082978146,167,6,67.1854272134503,167,6,38.5453939158761,159,6,38.4085714095761,152,6,39.1063154368399,172,6,31.4139093873808,2022/12/9 16:52:57
689,83,3,13.9201033557205,83,3,58.8637200306281,83,3,27.6625704972675,142,5,29.4237024496845,155,6,35.0589519304608,136,5,21.9457054086432,2022/12/9 16:52:57
690,110,4,10.6018752012914,110,4,39.2234185172139,110,4,31.7050244903857,165,6,39.3606741330846,161,6,46.798786690855,153,6,23.6003076556702,2022/12/9 16:52:57
691,157,6,23.6313382217082,157,6,32.4554703767281,157,6,56.979833079219,171,6,56.7564707290007,170,6,59.2296303069651,170,6,30.4016429797965,2022/12/9 16:52:57
692,162,6,40.8546597958134,162,6,47.0325065911994,162,6,64.0416560284334,146,5,63.8493681669182,140,5,70.8004971914213,156,6,36.596608190517,2022/12/9 16:52:57
693,161,6,65.3928271144222,161,6,56.0461583303648,161,6,106.025286700467,176,6,106.96337489365,175,6,94.3720215389086,160,6,38.9402500491386,2022/12/9 16:52:57
694,165,6,77.1709023967162,165,6,60.7380004787294,165,6,97.3803970783397,168,6,100.150636154798,168,6,86.9865593480119,150,6,29.7781578414522,2022/12/9 16:52:57
695,166,6,85.154701024244,166,6,79.9270258440507,166,6,116.209006908807,170,6,110.619510429132,168,6,86.4956134717561,156,6,32.0365821877808,2022/12/9 16:52:57
696,163,6,107.637007672446,163,6,125.891337565,163,6,153.025628702893,173,6,139.405550229264,174,6,101.520025680138,163,6,40.2368563373248,2022/12/9 16:52:57
697,141,5,89.5681514476989,141,5,172.450884388232,141,5,192.081641087758,172,6,161.891221331363,171,6,113.664047140372,167,6,52.5104624755961,2022/12/9 16:52:57
698,118,4,76.4241488246337,118,4,163.234224849229,118,4,172.807926768162,37,2,128.903131007821,128,5,83.1347846424793,165,6,66.7148047399944,2022/12/9 16:52:57
699,136,5,87.3714750788784,136,5,32.3509456630719,136,5,32.2555118228057,91,4,43.423722276657,159,6,47.5506204331073,173,6,76.8433420312139,2022/12/9 16:52:57
700,165,6,108.865997926557,165,6,116.290971126911,165,6,92.6663992152389,152,6,55.852460334377,174,6,98.4622524096524,175,6,92.0632996502082,2022/12/9 16:52:57
701,176,6,140.110187831791,176,6,182.169616129791,176,6,170.973785624301,177,6,114.998476582038,174,6,129.008471036808,173,6,98.8576949002625,2022/12/9 16:52:57
702,174,6,143.997356784619,174,6,183.197109093887,174,6,175.740062072113,170,6,122.609287901175,171,6,128.536958725101,179,6,99.3100695868114,2022/12/9 16:52:57
703,176,6,142.01465996267,176,6,192.911512926957,176,6,196.230894519502,175,6,143.52360675873,175,6,140.943783318948,178,6,95.5098407016076,2022/12/9 16:52:57
704,164,6,135.185176832396,164,6,162.077415542835,164,6,173.309260301275,166,6,126.728450162082,173,6,124.199323185801,174,6,86.8119461751272,2022/12/9 16:52:57
705,161,6,157.891990250774,161,6,191.657624216576,161,6,225.530362785162,165,6,178.075329090504,171,6,156.847364110637,172,6,81.8479629977527,2022/12/9 16:52:57
706,176,6,152.276386687714,176,6,112.610047463221,176,6,133.433381233284,179,6,104.916348945792,177,6,92.6042491524521,176,6,77.7227645101996,2022/12/9 16:52:57
707,177,6,149.254872405981,177,6,101.548604516288,177,6,123.213518821496,175,6,98.3139169922271,173,6,77.4524587483868,178,6,74.0876868694251,2022/12/9 16:52:57
708,170,6,135.176275347432,170,6,74.8105867596769,170,6,92.7972639840806,168,6,76.3740479414785,168,6,60.8327482240665,174,6,58.4803052646984,2022/12/9 16:52:57
709,166,6,140.374647733625,166,6,84.8009825824895,166,6,109.313311996095,165,6,89.3649196971791,159,6,64.7994497523382,152,6,62.2789414635577,2022/12/9 16:52:57
710,148,5,108.587017878181,148,5,65.7633325604907,148,5,95.2653499983128,135,5,83.6342490399268,148,5,83.5708615550116,144,5,42.8135402839045,2022/12/9 16:52:57
711,166,6,98.1166166530632,166,6,152.250512319269,166,6,70.3311422625561,177,6,63.0043655470207,173,6,95.4173695667717,174,6,41.967591583632,2022/12/9 16:52:57
712,161,6,78.9036579991514,161,6,178.527353551893,161,6,84.764132284367,160,6,81.0899905751179,170,6,110.081770635597,172,6,51.4026971228483,2022/12/9 16:52:57
713,160,6,91.6642156609861,160,6,135.642245721929,160,6,106.189166943556,177,6,129.291834436839,174,6,145.742484864927,176,6,59.4230128099105,2022/12/9 16:52:57
714,175,6,124.897594933539,175,6,139.620671739925,175,6,138.356624733795,174,6,160.713765022789,174,6,156.941032687174,167,6,62.1656059597521,2022/12/9 16:52:57
715,168,6,111.686255545996,168,6,122.839101894467,168,6,117.589098804473,170,6,148.051414900837,171,6,145.658723875701,168,6,57.0384542669011,2022/12/9 16:52:57
716,176,6,93.6758028873984,176,6,118.910386713582,176,6,93.0924558325469,178,6,114.617656641567,176,6,118.317286138342,176,6,53.9361793488504,2022/12/9 16:52:57
717,166,6,100.340528489707,166,6,106.167192977427,166,6,86.3607900531118,169,6,106.298162574095,173,6,111.146830165882,172,6,55.7595622974517,2022/12/9 16:52:57
718,164,6,81.2982735698089,164,6,102.175872295275,164,6,68.8647711309363,173,6,77.1795155524601,175,6,90.3832689174779,174,6,54.3726113558705,2022/12/9 16:52:57
719,162,6,85.3033819600307,162,6,88.0166132109431,162,6,69.3911931844523,154,6,83.9987811603998,158,6,92.6824838506484,176,6,57.3733413421837,2022/12/9 16:52:57
720,151,6,83.8035407951418,151,6,101.345293129714,151,6,90.4947717164245,165,6,87.9967835478159,172,6,92.0875016294667,171,6,60.3445823932765,2022/12/9 16:52:57
721,170,6,66.0175391839619,170,6,103.807834490161,170,6,88.8994511766623,162,6,74.4984471452027,166,6,75.6531384976595,177,6,54.8216803373214,2022/12/9 16:52:57
722,171,6,83.9771293933235,171,6,86.4160413005329,171,6,77.9168239476171,176,6,75.7846557687164,174,6,79.2209054372873,177,6,56.9836721545285,2022/12/9 16:52:57
723,161,6,88.3339287611397,161,6,87.7758600195895,161,6,77.9413919695891,148,5,76.407076182501,161,6,76.422274558541,172,6,50.1888222273876,2022/12/9 16:52:57
724,169,6,82.8989849149779,169,6,89.5889366828259,169,6,95.647942306632,164,6,71.8202531911509,159,6,63.7183123945893,160,6,45.1158795354135,2022/12/9 16:52:57
725,172,6,79.125145931403,172,6,66.8587521554081,172,6,66.1034543425424,142,5,48.746868376921,151,6,51.5289241645367,165,6,38.0331509899443,2022/12/9 16:52:57
726,171,6,76.0669114890635,171,6,45.0422835356487,171,6,28.7138486332123,123,5,24.4184027288085,158,6,33.8031038081824,165,6,25.3489627155077,2022/12/9 16:52:58
727,170,6,74.2583526925999,170,6,40.6490318135983,170,6,40.9884941619056,117,4,16.7691969918718,129,5,18.2559652158624,158,6,27.3706502083184,2022/12/9 16:52:58
728,176,6,64.6116072168916,176,6,34.1658504678097,176,6,45.1798534052046,145,5,20.885921299744,130,5,17.8206829881331,168,6,35.1339013985736,2022/12/9 16:52:58
729,174,6,56.4187807234685,174,6,24.1344166450638,174,6,41.1915471847587,159,6,26.711395575667,177,6,22.2725032683443,175,6,32.6648596645431,2022/12/9 16:52:58
730,168,6,59.3762156843249,168,6,27.8246287578372,168,6,35.3175496516429,158,6,24.7239464022833,150,6,24.9951694955272,172,6,34.1373620752252,2022/12/9 16:52:58
731,173,6,45.8237158801997,173,6,25.0195670670804,173,6,48.2537127985526,168,6,44.2074058532399,171,6,39.2621837011896,174,6,33.7014149556745,2022/12/9 16:52:58
732,176,6,43.2158535797916,176,6,28.588787033363,176,6,51.7609286994175,172,6,54.0042216183546,172,6,45.386568407709,178,6,41.5955008544106,2022/12/9 16:52:58
733,159,6,40.5022578478761,159,6,26.8866421202568,159,6,44.7575519865679,168,6,53.8705649646891,166,6,44.1682616297029,165,6,38.0001786427269,2022/12/9 16:52:58
734,147,5,25.8448018210936,147,5,27.6538214831409,147,5,54.2923881859484,167,6,69.621817978029,171,6,57.4325841914218,172,6,39.9895895621618,2022/12/9 16:52:58
735,120,5,16.8125556314595,120,5,38.7290651478151,120,5,51.7136419662034,149,5,65.3084882927949,154,6,59.8535274251231,176,6,42.6462745869273,2022/12/9 16:52:58
736,154,6,30.0625393038544,154,6,49.7643484429424,154,6,50.2138370060655,176,6,53.3194148262707,176,6,53.862902832599,173,6,43.6502895976457,2022/12/9 16:52:58
737,166,6,36.1721133952887,166,6,46.3492547903685,166,6,49.1039478513018,174,6,54.5709333934939,171,6,54.0884312517398,173,6,40.806953435111,2022/12/9 16:52:58
738,171,6,41.8761966774199,171,6,45.6267557081908,171,6,50.5126302340958,167,6,55.7843646411341,169,6,55.9532878841394,164,6,40.5528672559458,2022/12/9 16:52:58
739,146,5,46.0686930015927,146,5,47.4541501318041,146,5,53.7060111389988,144,5,57.0601033278185,149,5,56.7510091273055,172,6,34.8189867140316,2022/12/9 16:52:58
740,169,6,30.6554668285083,169,6,44.623231452474,169,6,66.9247199292803,144,5,67.787043444289,147,5,56.9362980474895,167,6,34.6920725273026,2022/12/9 16:52:58
741,165,6,49.4884522496566,165,6,54.9865483857216,165,6,58.2906561827078,156,6,57.2945248551472,164,6,54.6519167560052,172,6,39.1134378385422,2022/12/9 16:52:58
742,173,6,64.5010125955031,173,6,73.1199286943963,173,6,63.822911232785,163,6,60.4036730341547,172,6,56.2128896255932,173,6,39.201087980183,2022/12/9 16:52:58
743,177,6,72.9256756246211,177,6,78.5322785443904,177,6,68.8126201211467,175,6,63.9481004217984,176,6,55.59807748893,176,6,36.2927007223015,2022/12/9 16:52:58
744,175,6,64.1328753674386,175,6,73.4643183565645,175,6,63.0460817065934,171,6,58.2881848673309,176,6,49.9117533229666,176,6,36.3912210963957,2022/12/9 16:52:58
745,171,6,66.4303629767569,171,6,91.9088841858285,171,6,81.7411382368623,178,6,75.1348712304723,177,6,58.4877516036306,174,6,41.2334675870408,2022/12/9 16:52:58
746,162,6,60.9028705921598,162,6,92.0883324099209,162,6,83.4262403836056,161,6,75.3550109351878,161,6,54.5767229435605,169,6,43.0507769554798,2022/12/9 16:52:58
747,176,6,65.3663783128097,176,6,123.821439619241,176,6,131.455420525889,179,6,120.346599699053,175,6,73.120850068666,176,6,41.7267751857411,2022/12/9 16:52:58
748,176,6,37.0999624891847,176,6,118.678852697786,176,6,132.342267525707,174,6,116.801996989532,172,6,63.5531166121676,174,6,42.0827326245078,2022/12/9 16:52:58
749,160,6,39.0756586650423,160,6,125.751156820226,160,6,152.350755709924,176,6,134.637807939777,175,6,70.8759467278488,177,6,47.3434212660428,2022/12/9 16:52:58
750,176,6,25.4791276587346,176,6,114.885613635424,176,6,153.840196682444,179,6,143.314616875347,175,6,74.501026298932,171,6,47.2861055979635,2022/12/9 16:52:58
751,151,6,42.3218181459155,151,6,126.497158881687,151,6,169.991432980857,173,6,163.781298549467,168,6,87.0844984431859,171,6,53.3096115109784,2022/12/9 16:52:58
752,152,6,69.8071049368311,152,6,167.246778635795,152,6,228.354062300981,177,6,217.746400096122,169,6,128.708798948029,167,6,53.5550326697777,2022/12/9 16:52:58
753,170,6,58.8114703350989,170,6,129.599562772499,170,6,183.789257174658,176,6,174.750226773176,177,6,87.104428510459,172,6,51.2290439297864,2022/12/9 16:52:58
754,159,6,57.3486058057409,159,6,128.016423578451,159,6,175.871952626538,177,6,166.511563430572,176,6,92.842135569225,170,6,59.6359304603516,2022/12/9 16:52:58
755,163,6,78.439775797661,163,6,155.20003863273,163,6,200.525066254847,176,6,180.061738119146,170,6,99.948652630107,174,6,57.3998826856195,2022/12/9 16:52:58
756,175,6,64.9609778349786,175,6,98.7088555830223,175,6,134.912022890973,178,6,124.674901838789,175,6,66.3620923914555,177,6,57.1695489980057,2022/12/9 16:52:58
757,170,6,73.9094827847068,170,6,107.77864725205,170,6,140.329038366225,179,6,127.725866266982,178,6,70.1926760554951,176,6,54.5185272650238,2022/12/9 16:52:58
758,178,6,81.6788594094146,178,6,113.251244002921,178,6,138.447863237501,179,6,120.772077564328,174,6,63.7558820194972,179,6,49.8534655918491,2022/12/9 16:52:58
759,173,6,72.3360126902661,173,6,102.504515723053,173,6,116.248575186637,176,6,97.6771741331865,175,6,49.6412695429429,175,6,45.5738638549591,2022/12/9 16:52:58
760,171,6,52.8763241177826,171,6,77.3742423091191,171,6,89.2718822809266,178,6,75.4930642093626,177,6,38.9071161695945,175,6,35.0918604138101,2022/12/9 16:52:58
761,174,6,57.0132457560373,174,6,80.3270121936747,174,6,86.942391344653,172,6,70.0592288465174,166,6,36.1611782442146,174,6,31.3930719052071,2022/12/9 16:52:58
762,178,6,51.0435806566943,178,6,70.7890204862018,178,6,74.5784283531918,174,6,58.4949867796059,174,6,27.4975473282967,172,6,23.7509153224786,2022/12/9 16:52:58
763,173,6,42.9004906239062,173,6,56.4436596077464,173,6,56.7376765370638,171,6,41.2690825880228,120,5,15.0622311692241,164,6,15.9955254426891,2022/12/9 16:52:58
764,159,6,34.5163566083179,159,6,45.6571227201662,159,6,43.364127847274,109,4,25.9917869073201,130,5,7.26170222788551,159,6,12.8844680891102,2022/12/9 16:52:58
765,157,6,28.6992003763202,157,6,19.7825132307258,157,6,17.9904464331906,144,5,10.9991474488201,161,6,15.5203719102678,161,6,10.9981640399496,2022/12/9 16:52:58
766,141,5,23.8334499218042,141,5,19.1675618496013,141,5,19.2784029094036,153,6,17.1770735473803,162,6,23.4269774182203,83,3,9.29733641279197,2022/12/9 16:52:58
767,166,6,10.1031971652833,166,6,18.8578569576288,166,6,27.3478411320976,170,6,32.0005953966347,173,6,37.8478832929347,156,6,12.733039686519,2022/12/9 16:52:58
768,123,5,12.720261724949,123,5,16.1907333050018,123,5,30.6054859491456,173,6,38.3081452380084,174,6,42.586808182929,158,6,10.553333497331,2022/12/9 16:52:58
769,122,5,12.0489188258794,122,5,27.8480632582854,122,5,44.4925652211911,172,6,52.5624342191288,177,6,54.9437440846637,159,6,15.1368942546625,2022/12/9 16:52:58
770,156,6,14.0103017080591,156,6,45.6817411511811,156,6,61.6635950129103,176,6,68.0857558996822,177,6,66.7642319123569,167,6,17.9961026548171,2022/12/9 16:52:58
771,174,6,15.6822784152717,174,6,48.4883353495318,174,6,60.7952884481046,174,6,66.1116278779545,175,6,62.1804343897967,175,6,16.7520539164102,2022/12/9 16:52:58
772,163,6,13.9420811704205,163,6,33.4276634165271,163,6,46.9914128208913,176,6,58.1321639099522,178,6,56.6842651289146,173,6,16.6414125193471,2022/12/9 16:52:58
773,171,6,18.7998666530229,171,6,38.4549637914211,171,6,49.7290198227906,177,6,58.5025553180835,178,6,52.7142294985348,172,6,16.6772843736589,2022/12/9 16:52:58
774,172,6,24.6171581461463,172,6,38.7043047588448,172,6,50.4857768885452,178,6,59.4280140690437,179,6,49.2356938186546,174,6,19.1928422417423,2022/12/9 16:52:58
775,175,6,28.100703457772,175,6,43.4229458859641,175,6,55.1318488172252,176,6,63.7052635217924,178,6,54.7198093817009,175,6,20.7867080323707,2022/12/9 16:52:58
776,176,6,33.4155833791941,176,6,44.1156738581647,176,6,53.0785856369614,175,6,60.1871833465484,174,6,50.2176701952376,170,6,19.3571368525213,2022/12/9 16:52:58
777,174,6,36.6397415572443,174,6,39.0571898132583,174,6,48.5335843506494,173,6,56.7191110613231,173,6,47.9705274298543,167,6,18.7531800764801,2022/12/9 16:52:58
778,176,6,43.0236294645173,176,6,38.1352533503949,176,6,43.1915111358678,177,6,48.3340164052114,178,6,38.8826300397236,175,6,18.1545939727051,2022/12/9 16:52:58
779,179,6,47.7979155621018,179,6,47.2221318108902,179,6,47.0646100262568,177,6,48.7285347794712,176,6,38.0286855348513,178,6,20.0398622553761,2022/12/9 16:52:58
780,170,6,55.3174121478444,170,6,47.418791421523,170,6,46.7628189220157,163,6,46.3661924916197,156,6,35.7919436857995,140,5,23.8379075325017,2022/12/9 16:52:58
781,175,6,40.1253413449328,175,6,41.9615918909499,175,6,45.3754508887472,178,6,44.9462212860066,176,6,29.472144928901,174,6,16.6151725753948,2022/12/9 16:52:58
782,176,6,43.1576165626516,176,6,44.9924715268995,176,6,49.8565335751277,164,6,50.2071679173712,160,6,35.4838363380679,166,6,18.8567395089518,2022/12/9 16:52:58
783,171,6,36.6637604417207,171,6,36.7281849768797,171,6,41.1588296934699,167,6,39.6517923294226,163,6,27.7610957868135,162,6,18.8501965617965,2022/12/9 16:52:58
784,167,6,38.0331792198031,167,6,37.7483884547069,167,6,44.8120455105592,166,6,44.3498442548006,159,6,31.7035440175654,168,6,19.9385323259343,2022/12/9 16:52:58
785,164,6,30.3208554806757,164,6,35.2545599192169,164,6,42.9559012462992,163,6,42.4501032541031,166,6,32.5024839193625,168,6,19.9114203306453,2022/12/9 16:52:58
